event_id,source,domain,event_type,title,description,timestamp,infrastructure_type,severity,impact_type,physical_consequence,vulnerability,tags
CVE-2004-0210,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Privilege Escalation Vulnerability,A privilege elevation vulnerability exists in the POSIX subsystem. This vulnerability could allow a logged on user to take complete control of the system.,2022-03-03,,4,cyber,no,CVE-2004-0210,"Microsoft,Windows,kev"
CVE-2002-0367,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Privilege Escalation Vulnerability,"smss.exe debugging subsystem in Microsoft Windows does not properly authenticate programs that connect to other programs, which allows local users to gain administrator or SYSTEM privileges.",2022-03-03,,4,cyber,no,CVE-2002-0367,"Microsoft,Windows,kev"
CVE-2022-24682,CISA_KEV,cyber,known_exploited_vulnerability,Synacor Zimbra Collaborate Suite (ZCS) Cross-Site Scripting Vulnerability,Synacor Zimbra Collaboration Suite (ZCS) contains a cross-site scripting (XSS) vulnerability in the Calendar feature that allows an attacker to execute arbitrary code.,2022-02-25,,5,cyber,no,CVE-2022-24682,"Synacor,Zimbra Collaborate Suite (ZCS),kev"
CVE-2017-8570,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Office Remote Code Execution Vulnerability,A remote code execution vulnerability exists in Microsoft Office software when it fails to properly handle objects in memory.,2022-02-25,,4,cyber,no,CVE-2017-8570,"Microsoft,Office,kev"
CVE-2017-0222,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Internet Explorer Remote Code Execution Vulnerability,A remote code execution vulnerability exists when Internet Explorer improperly accesses objects in memory.,2022-02-25,,4,cyber,no,CVE-2017-0222,"Microsoft,Internet Explorer,kev"
CVE-2014-6352,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Code Injection Vulnerability,Microsoft Windows allow remote attackers to execute arbitrary code via a crafted OLE object.,2022-02-25,,4,cyber,no,CVE-2014-6352,"Microsoft,Windows,kev"
CVE-2022-23131,CISA_KEV,cyber,known_exploited_vulnerability,Zabbix Frontend Authentication Bypass Vulnerability,Unsafe client-side session storage leading to authentication bypass/instance takeover via Zabbix Frontend with configured SAML.,2022-02-22,,4,cyber,no,CVE-2022-23131,"Zabbix,Frontend,kev"
CVE-2022-23134,CISA_KEV,cyber,known_exploited_vulnerability,Zabbix Frontend Improper Access Control Vulnerability,Malicious actors can pass step checks and potentially change the configuration of Zabbix Frontend.,2022-02-22,,4,cyber,no,CVE-2022-23134,"Zabbix,Frontend,kev"
CVE-2022-24086,CISA_KEV,cyber,known_exploited_vulnerability,Adobe Commerce and Magento Open Source Improper Input Validation Vulnerability,Adobe Commerce and Magento Open Source contain an improper input validation vulnerability which can allow for arbitrary code execution.,2022-02-15,,4,cyber,no,CVE-2022-24086,"Adobe,Commerce and Magento Open Source,kev"
CVE-2022-0609,CISA_KEV,cyber,known_exploited_vulnerability,Google Chromium Animation Use-After-Free Vulnerability,"Google Chromium Animation contains a use-after-free vulnerability that allows a remote attacker to potentially exploit heap corruption via a crafted HTML page. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.",2022-02-15,,4,cyber,no,CVE-2022-0609,"Google,Chromium Animation,kev"
CVE-2019-0752,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Internet Explorer Type Confusion Vulnerability,A remote code execution vulnerability exists in the way that the scripting engine handles objects in memory in Internet Explorer,2022-02-15,,5,cyber,no,CVE-2019-0752,"Microsoft,Internet Explorer,kev"
CVE-2018-8174,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows VBScript Engine Out-of-Bounds Write Vulnerability,"A remote code execution vulnerability exists in the way that the VBScript engine handles objects in memory, aka ""Windows VBScript Engine Remote Code Execution""",2022-02-15,,5,cyber,no,CVE-2018-8174,"Microsoft,Windows,kev"
CVE-2018-20250,CISA_KEV,cyber,known_exploited_vulnerability,WinRAR Absolute Path Traversal Vulnerability,WinRAR Absolute Path Traversal vulnerability leads to Remote Code Execution,2022-02-15,,5,cyber,no,CVE-2018-20250,"RARLAB,WinRAR,kev"
CVE-2018-15982,CISA_KEV,cyber,known_exploited_vulnerability,Adobe Flash Player Use-After-Free Vulnerability,Adobe Flash Player com.adobe.tvsdk.mediacore.metadata Use After Free Vulnerability,2022-02-15,,5,cyber,no,CVE-2018-15982,"Adobe,Flash Player,kev"
CVE-2017-9841,CISA_KEV,cyber,known_exploited_vulnerability,PHPUnit Command Injection Vulnerability,"PHPUnit allows remote attackers to execute arbitrary PHP code via HTTP POST data beginning with a ""<?php "" substring, as demonstrated by an attack on a site with an exposed /vendor folder, i.e., external access to the /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php URI.",2022-02-15,,4,cyber,no,CVE-2017-9841,"PHPUnit,PHPUnit,kev"
CVE-2014-1761,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Word Memory Corruption Vulnerability,Microsoft Word contains a memory corruption vulnerability which when exploited could allow for remote code execution.,2022-02-15,,4,cyber,no,CVE-2014-1761,"Microsoft,Word,kev"
CVE-2013-3906,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Graphics Component Memory Corruption Vulnerability,Microsoft Graphics Component contains a memory corruption vulnerability which can allow for remote code execution.,2022-02-15,,4,cyber,no,CVE-2013-3906,"Microsoft,Graphics Component,kev"
CVE-2022-22620,CISA_KEV,cyber,known_exploited_vulnerability,"Apple iOS, iPadOS, and macOS Webkit Use-After-Free Vulnerability","Apple iOS, iPadOS, and macOS WebKit contain a use-after-free vulnerability that leads to code execution when processing maliciously crafted web content. This vulnerability could impact HTML parsers that use WebKit, including but not limited to Apple Safari and non-Apple products which rely on WebKit for HTML processing.",2022-02-11,,4,cyber,no,CVE-2022-22620,"Apple,iOS, iPadOS, and macOS,kev"
CVE-2021-36934,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows SAM Local Privilege Escalation Vulnerability,"If a Volume Shadow Copy (VSS) shadow copy of the system drive is available, users can read the SAM file which would allow any user to escalate privileges to SYSTEM level.",2022-02-10,,4,cyber,no,CVE-2021-36934,"Microsoft,Windows,kev"
CVE-2020-0796,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft SMBv3 Remote Code Execution Vulnerability,A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 3.1.1 (SMBv3) protocol handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server or client.,2022-02-10,,5,cyber,no,CVE-2020-0796,"Microsoft,SMBv3,kev"
CVE-2018-1000861,CISA_KEV,cyber,known_exploited_vulnerability,Jenkins Stapler Web Framework Deserialization of Untrusted Data Vulnerability,A code execution vulnerability exists in the Stapler web framework used by Jenkins,2022-02-10,,4,cyber,no,CVE-2018-1000861,"Jenkins,Jenkins Stapler Web Framework,kev"
CVE-2017-9791,CISA_KEV,cyber,known_exploited_vulnerability,Apache Struts 1 Improper Input Validation Vulnerability,The Struts 1 plugin in Apache Struts might allow remote code execution via a malicious field value passed in a raw message to the ActionMessage.,2022-02-10,,4,cyber,no,CVE-2017-9791,"Apache,Struts 1,kev"
CVE-2017-8464,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Shell (.lnk) Remote Code Execution Vulnerability,Windows Shell in multiple versions of Microsoft Windows allows local users or remote attackers to execute arbitrary code via a crafted .LNK file,2022-02-10,,4,cyber,no,CVE-2017-8464,"Microsoft,Windows,kev"
CVE-2017-10271,CISA_KEV,cyber,known_exploited_vulnerability,Oracle Corporation WebLogic Server Remote Code Execution Vulnerability,Oracle Corporation WebLogic Server contains a vulnerability that allows for remote code execution.,2022-02-10,,5,cyber,no,CVE-2017-10271,"Oracle,WebLogic Server,kev"
CVE-2017-0263,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,Microsoft Win32k contains a privilege escalation vulnerability due to the Windows kernel-mode driver failing to properly handle objects in memory.,2022-02-10,,4,cyber,no,CVE-2017-0263,"Microsoft,Win32k,kev"
CVE-2017-0262,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Office Remote Code Execution Vulnerability,A remote code execution vulnerability exists in Microsoft Office.,2022-02-10,,4,cyber,no,CVE-2017-0262,"Microsoft,Office,kev"
CVE-2017-0145,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft SMBv1 Remote Code Execution Vulnerability,The SMBv1 server in multiple Microsoft Windows versions allows remote attackers to execute arbitrary code via crafted packets.,2022-02-10,,5,cyber,no,CVE-2017-0145,"Microsoft,SMBv1,kev"
CVE-2017-0144,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft SMBv1 Remote Code Execution Vulnerability,The SMBv1 server in multiple Microsoft Windows versions allows remote attackers to execute arbitrary code via crafted packets.,2022-02-10,,5,cyber,no,CVE-2017-0144,"Microsoft,SMBv1,kev"
CVE-2016-3088,CISA_KEV,cyber,known_exploited_vulnerability,Apache ActiveMQ Improper Input Validation Vulnerability,The Fileserver web application in Apache ActiveMQ allows remote attackers to upload and execute arbitrary files via an HTTP PUT followed by an HTTP MOVE request,2022-02-10,,4,cyber,no,CVE-2016-3088,"Apache,ActiveMQ,kev"
CVE-2015-2051,CISA_KEV,cyber,known_exploited_vulnerability,D-Link DIR-645 Router Remote Code Execution Vulnerability,D-Link DIR-645 Wired/Wireless Router allows remote attackers to execute arbitrary commands via a GetDeviceSettings action to the HNAP interface.,2022-02-10,,4,cyber,no,CVE-2015-2051,"D-Link,DIR-645 Router,kev"
CVE-2015-1635,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft HTTP.sys Remote Code Execution Vulnerability,Microsoft HTTP protocol stack (HTTP.sys) contains a vulnerability that allows for remote code execution.,2022-02-10,,4,cyber,no,CVE-2015-1635,"Microsoft,HTTP.sys,kev"
CVE-2015-1130,CISA_KEV,cyber,known_exploited_vulnerability,Apple OS X Authentication Bypass Vulnerability,The XPC implementation in Admin Framework in Apple OS X before 10.10.3 allows local users to bypass authentication and obtain admin privileges.,2022-02-10,,4,cyber,no,CVE-2015-1130,"Apple,OS X,kev"
CVE-2014-4404,CISA_KEV,cyber,known_exploited_vulnerability,Apple OS X Heap-Based Buffer Overflow Vulnerability,"Heap-based buffer overflow in IOHIDFamily in Apple OS X, which affects, iOS before 8 and Apple TV before 7, allows attackers to execute arbitrary code in a privileged context.",2022-02-10,,4,cyber,no,CVE-2014-4404,"Apple,OS X,kev"
CVE-2022-21882,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,Microsoft Win32k contains an unspecified vulnerability that allows for privilege escalation.,2022-02-04,,4,cyber,no,CVE-2022-21882,"Microsoft,Win32k,kev"
CVE-2022-22587,CISA_KEV,cyber,known_exploited_vulnerability,Apple Memory Corruption Vulnerability,Apple IOMobileFrameBuffer contains a memory corruption vulnerability which can allow a malicious application to execute arbitrary code with kernel privileges.,2022-01-28,,4,cyber,no,CVE-2022-22587,"Apple,iOS and macOS,kev"
CVE-2021-20038,CISA_KEV,cyber,known_exploited_vulnerability,SonicWall SMA 100 Appliances Stack-Based Buffer Overflow Vulnerability,SonicWall SMA 100 devies are vulnerable to an unauthenticated stack-based buffer overflow vulnerability where exploitation can result in code execution.,2022-01-28,,5,cyber,no,CVE-2021-20038,"SonicWall,SMA 100 Appliances,kev"
CVE-2020-5722,CISA_KEV,cyber,known_exploited_vulnerability,Grandstream Networks UCM6200 Series SQL Injection Vulnerability,Grandstream UCM6200 series is vulnerable to an unauthenticated remote SQL injection via crafted HTTP request. Exploitation can allow for code execution as root.,2022-01-28,,4,cyber,no,CVE-2020-5722,"Grandstream,UCM6200,kev"
CVE-2020-0787,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Background Intelligent Transfer Service (BITS) Improper Privilege Management Vulnerability,Microsoft Windows BITS is vulnerable to to a privilege elevation vulnerability if it improperly handles symbolic links. An actor can exploit this vulnerability to execute arbitrary code with system-level privileges.,2022-01-28,,5,cyber,no,CVE-2020-0787,"Microsoft,Windows,kev"
CVE-2017-5689,CISA_KEV,cyber,known_exploited_vulnerability,"Intel Active Management Technology (AMT), Small Business Technology (SBT), and Standard Manageability Privilege Escalation Vulnerability",Intel products contain a vulnerability which can allow attackers to perform privilege escalation.,2022-01-28,,4,cyber,no,CVE-2017-5689,"Intel,Active Management Technology (AMT), Small Business Technology (SBT), and Standard Manageability,kev"
CVE-2014-1776,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Internet Explorer Memory Corruption Vulnerability,Microsoft Internet Explorer contains a memory corruption vulnerability that allows remote attackers to execute code in the context of the current user.,2022-01-28,,4,cyber,no,CVE-2014-1776,"Microsoft,Internet Explorer,kev"
CVE-2014-6271,CISA_KEV,cyber,known_exploited_vulnerability,GNU Bourne-Again Shell (Bash) Arbitrary Code Execution Vulnerability,"GNU Bash through 4.3 processes trailing strings after function definitions in the values of environment variables, which allows remote attackers to execute code.",2022-01-28,,4,cyber,no,CVE-2014-6271,"GNU,Bourne-Again Shell (Bash),kev"
CVE-2014-7169,CISA_KEV,cyber,known_exploited_vulnerability,GNU Bourne-Again Shell (Bash) Arbitrary Code Execution Vulnerability,"GNU Bash through 4.3 processes trailing strings after function definitions in the values of environment variables, which allows remote attackers to execute code. This CVE correctly remediates the vulnerability in CVE-2014-6271.",2022-01-28,,4,cyber,no,CVE-2014-7169,"GNU,Bourne-Again Shell (Bash),kev"
CVE-2006-1547,CISA_KEV,cyber,known_exploited_vulnerability,Apache Struts 1 ActionForm Denial-of-Service Vulnerability,ActionForm in Apache Struts versions before 1.2.9 with BeanUtils 1.7 contains a vulnerability that allows for denial-of-service (DoS).,2022-01-21,,4,cyber,no,CVE-2006-1547,"Apache,Struts 1,kev"
CVE-2012-0391,CISA_KEV,cyber,known_exploited_vulnerability,Apache Struts 2 Improper Input Validation Vulnerability,The ExceptionDelegator component in Apache Struts 2 before 2.2.3.1 contains an improper input validation vulnerability that allows for remote code execution.,2022-01-21,,4,cyber,no,CVE-2012-0391,"Apache,Struts 2,kev"
CVE-2018-8453,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,Microsoft Windows Win32k contains a vulnerability that allows an attacker to escalate privileges.,2022-01-21,,5,cyber,no,CVE-2018-8453,"Microsoft,Win32k,kev"
CVE-2021-35247,CISA_KEV,cyber,known_exploited_vulnerability,SolarWinds Serv-U Improper Input Validation Vulnerability,SolarWinds Serv-U versions 15.2.5 and earlier contain an improper input validation vulnerability that allows attackers to build and send queries without sanitization.,2022-01-21,,4,cyber,no,CVE-2021-35247,"SolarWinds,Serv-U,kev"
CVE-2021-32648,CISA_KEV,cyber,known_exploited_vulnerability,October CMS Improper Authentication,In affected versions of the october/system package an attacker can request an account password reset and then gain access to the account using a specially crafted request.,2022-01-18,,4,cyber,no,CVE-2021-32648,"October CMS,October CMS,kev"
CVE-2021-25296,CISA_KEV,cyber,known_exploited_vulnerability,Nagios XI OS Command Injection,Nagios XI contains a vulnerability which can lead to OS command injection on the Nagios XI server.,2022-01-18,,4,cyber,no,CVE-2021-25296,"Nagios,Nagios XI,kev"
CVE-2021-25297,CISA_KEV,cyber,known_exploited_vulnerability,Nagios XI OS Command Injection,Nagios XI contains a vulnerability which can lead to OS command injection on the Nagios XI server.,2022-01-18,,4,cyber,no,CVE-2021-25297,"Nagios,Nagios XI,kev"
CVE-2021-25298,CISA_KEV,cyber,known_exploited_vulnerability,Nagios XI OS Command Injection,Nagios XI contains a vulnerability which can lead to OS command injection on the Nagios XI server.,2022-01-18,,4,cyber,no,CVE-2021-25298,"Nagios,Nagios XI,kev"
CVE-2021-40870,CISA_KEV,cyber,known_exploited_vulnerability,Aviatrix Controller Unrestricted Upload of File,"Unrestricted upload of a file with a dangerous type is possible, which allows an unauthenticated user to execute arbitrary code via directory traversal.",2022-01-18,,4,cyber,no,CVE-2021-40870,"Aviatrix,Aviatrix Controller,kev"
CVE-2021-33766,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Exchange Server Information Disclosure,Microsoft Exchange Server contains an information disclosure vulnerability which can allow an unauthenticated attacker to steal email traffic from target.,2022-01-18,,4,cyber,no,CVE-2021-33766,"Microsoft,Exchange Server,kev"
CVE-2021-21975,CISA_KEV,cyber,known_exploited_vulnerability,VMware Server Side Request Forgery in vRealize Operations Manager API,Server Side Request Forgery (SSRF) in vRealize Operations Manager API prior to 8.4 may allow a malicious actor with network access to the vRealize Operations Manager API to perform a SSRF attack to steal administrative credentials.,2022-01-18,,5,cyber,no,CVE-2021-21975,"VMware,vRealize Operations Manager API,kev"
CVE-2021-21315,CISA_KEV,cyber,known_exploited_vulnerability,System Information Library for Node.JS Command Injection,"In this vulnerability, an attacker can send a malicious payload that will exploit the name parameter. After successful exploitation, attackers can execute remote.",2022-01-18,,4,cyber,no,CVE-2021-21315,"Npm package,System Information Library for Node.JS,kev"
CVE-2021-22991,CISA_KEV,cyber,known_exploited_vulnerability,F5 BIG-IP Traffic Management Microkernel Buffer Overflow,"The Traffic Management Microkernel of BIG-IP ASM Risk Engine has a buffer overflow vulnerability, leading to a bypassing of URL-based access controls.",2022-01-18,,4,cyber,no,CVE-2021-22991,"F5,BIG-IP Traffic Management Microkernel,kev"
CVE-2020-14864,CISA_KEV,cyber,known_exploited_vulnerability,Oracle Business Intelligence Enterprise Edition Path Transversal,"Path traversal vulnerability, where an attacker can target the preview FilePath parameter of the getPreviewImage function to get access to arbitrary system file.",2022-01-18,,4,cyber,no,CVE-2020-14864,"Oracle,Intelligence Enterprise Edition,kev"
CVE-2020-13671,CISA_KEV,cyber,known_exploited_vulnerability,Drupal core Un-restricted Upload of File,Improper sanitization in the extension file names is present in Drupal core.,2022-01-18,,4,cyber,no,CVE-2020-13671,"Drupal,Drupal core,kev"
CVE-2020-11978,CISA_KEV,cyber,known_exploited_vulnerability,Apache Airflow Command Injection,A remote code/command injection vulnerability was discovered in one of the example DAGs shipped with Airflow.,2022-01-18,,4,cyber,no,CVE-2020-11978,"Apache,Airflow,kev"
CVE-2020-13927,CISA_KEV,cyber,known_exploited_vulnerability,Apache Airflow's Experimental API Authentication Bypass,The previous default setting for Airflow's Experimental API was to allow all API requests without authentication.,2022-01-18,,4,cyber,no,CVE-2020-13927,"Apache,Airflow's Experimental API,kev"
CVE-2021-22017,CISA_KEV,cyber,known_exploited_vulnerability,VMware vCenter Server Improper Access Control,Rhttproxy as used in vCenter Server contains a vulnerability due to improper implementation of URI normalization.,2022-01-10,,4,cyber,no,CVE-2021-22017,"VMware,vCenter Server,kev"
CVE-2021-36260,CISA_KEV,cyber,known_exploited_vulnerability,Hikvision Improper Input Validation,A command injection vulnerability in the web server of some Hikvision product. Due to the insufficient input validation.,2022-01-10,,4,cyber,no,CVE-2021-36260,"Hikvision,Security cameras web server,kev"
CVE-2020-6572,CISA_KEV,cyber,known_exploited_vulnerability,Google Chrome Media Use-After-Free Vulnerability,Google Chrome Media contains a use-after-free vulnerability that allows a remote attacker to execute code via a crafted HTML page.,2022-01-10,,4,cyber,no,CVE-2020-6572,"Google,Chrome Media,kev"
CVE-2019-1458,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,"A privilege escalation vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory, aka 'Win32k EoP.",2022-01-10,,5,cyber,no,CVE-2019-1458,"Microsoft,Win32k,kev"
CVE-2013-3900,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft WinVerifyTrust function Remote Code Execution,A remote code execution vulnerability exists in the way that the WinVerifyTrust function handles Windows Authenticode signature verification for PE files.,2022-01-10,,4,cyber,no,CVE-2013-3900,"Microsoft,WinVerifyTrust function,kev"
CVE-2019-2725,CISA_KEV,cyber,known_exploited_vulnerability,"Oracle WebLogic Server, Injection",Injection vulnerability in the Oracle WebLogic Server component of Oracle Fusion Middleware (subcomponent: Web Services).,2022-01-10,,5,cyber,no,CVE-2019-2725,"Oracle,WebLogic Server,kev"
CVE-2019-9670,CISA_KEV,cyber,known_exploited_vulnerability,Synacor Zimbra Collaboration Suite (ZCS) Improper Restriction of XML External Entity Reference,Synacor Zimbra Collaboration Suite (ZCS) contains an improper restriction of XML external entity (XXE) vulnerability in the mailboxd component.,2022-01-10,,4,cyber,no,CVE-2019-9670,"Synacor,Zimbra Collaboration Suite (ZCS),kev"
CVE-2018-13382,CISA_KEV,cyber,known_exploited_vulnerability,Fortinet FortiOS and FortiProxy Improper Authorization,An Improper Authorization vulnerability in Fortinet FortiOS and FortiProxy under SSL VPN web portal allows an unauthenticated attacker to modify the password.,2022-01-10,,5,cyber,no,CVE-2018-13382,"Fortinet,FortiOS and FortiProxy,kev"
CVE-2018-13383,CISA_KEV,cyber,known_exploited_vulnerability,Fortinet FortiOS and FortiProxy Out-of-bounds Write,A heap buffer overflow in Fortinet FortiOS and FortiProxy may cause the SSL VPN web service termination for logged in users.,2022-01-10,,5,cyber,no,CVE-2018-13383,"Fortinet,FortiOS and FortiProxy,kev"
CVE-2019-1579,CISA_KEV,cyber,known_exploited_vulnerability,Palo Alto Networks PAN-OS Remote Code Execution Vulnerability,Remote Code Execution in PAN-OS with GlobalProtect Portal or GlobalProtect Gateway Interface enabled.,2022-01-10,,5,cyber,no,CVE-2019-1579,"Palo Alto Networks,PAN-OS,kev"
CVE-2019-10149,CISA_KEV,cyber,known_exploited_vulnerability,Exim Mail Transfer Agent (MTA) Improper Input Validation,Improper validation of recipient address in deliver_message() function in /src/deliver.c may lead to remote command execution.,2022-01-10,,4,cyber,no,CVE-2019-10149,"Exim,Mail Transfer Agent (MTA),kev"
CVE-2015-7450,CISA_KEV,cyber,known_exploited_vulnerability,IBM WebSphere Application Server and Server Hypervisor Edition Code Injection.,"Serialized-object interfaces in certain IBM analytics, business solutions, cognitive, IT infrastructure, and mobile and social products allow remote attackers to execute arbitrary commands",2022-01-10,,4,cyber,no,CVE-2015-7450,"IBM,WebSphere Application Server and Server Hypervisor Edition,kev"
CVE-2017-1000486,CISA_KEV,cyber,known_exploited_vulnerability,Primetek Primefaces Remote Code Execution Vulnerability,Primetek Primefaces is vulnerable to a weak encryption flaw resulting in remote code execution,2022-01-10,,4,cyber,no,CVE-2017-1000486,"Primetek,Primefaces Application,kev"
CVE-2019-7609,CISA_KEV,cyber,known_exploited_vulnerability,Kibana Arbitrary Code Execution,Kibana contain an arbitrary code execution flaw in the Timelion visualizer.,2022-01-10,,4,cyber,no,CVE-2019-7609,"Elastic,Kibana,kev"
CVE-2021-27860,CISA_KEV,cyber,known_exploited_vulnerability,"FatPipe WARP, IPVPN, and MPVPN Configuration Upload exploit","A vulnerability in the web management interface of FatPipe WARP, IPVPN, and MPVPN software allows a remote, unauthenticated attacker to upload a file to any location on the filesystem.",2022-01-10,,4,cyber,no,CVE-2021-27860,"FatPipe,WARP, IPVPN, and MPVPN software,kev"
CVE-2021-43890,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows AppX Installer Spoofing Vulnerability,"Microsoft Windows AppX Installer contains a spoofing vulnerability which has a high impacts to confidentiality, integrity, and availability.",2021-12-15,,5,cyber,no,CVE-2021-43890,"Microsoft,Windows,kev"
CVE-2021-4102,CISA_KEV,cyber,known_exploited_vulnerability,Google Chromium V8 Use-After-Free Vulnerability,"Google Chromium V8 Engine contains a use-after-free vulnerability that allows a remote attacker to potentially exploit heap corruption via a crafted HTML page. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.",2021-12-15,,4,cyber,no,CVE-2021-4102,"Google,Chromium V8,kev"
CVE-2021-44515,CISA_KEV,cyber,known_exploited_vulnerability,Zoho Desktop Central Authentication Bypass Vulnerability,Zoho Desktop Central contains an authentication bypass vulnerability that could allow an attacker to execute arbitrary code in the Desktop Central MSP server.,2021-12-10,,4,cyber,no,CVE-2021-44515,"Zoho,Desktop Central,kev"
CVE-2019-13272,CISA_KEV,cyber,known_exploited_vulnerability,Linux Kernel Improper Privilege Management Vulnerability,Kernel/ptrace.c in Linux kernel mishandles contains an improper privilege management vulnerability that allows local users to obtain root access.,2021-12-10,,4,cyber,no,CVE-2019-13272,"Linux,Kernel,kev"
CVE-2021-35394,CISA_KEV,cyber,known_exploited_vulnerability,Realtek Jungle SDK Remote Code Execution Vulnerability,RealTek Jungle SDK contains multiple memory corruption vulnerabilities which can allow an attacker to perform remote code execution.,2021-12-10,,4,cyber,no,CVE-2021-35394,"Realtek,Jungle Software Development Kit (SDK),kev"
CVE-2019-7238,CISA_KEV,cyber,known_exploited_vulnerability,Sonatype Nexus Repository Manager Incorrect Access Control Vulnerability,Sonatype Nexus Repository Manager before 3.15.0 has an incorrect access control vulnerability. Exploitation allows for remote code execution.,2021-12-10,,4,cyber,no,CVE-2019-7238,"Sonatype,Nexus Repository Manager,kev"
CVE-2019-0193,CISA_KEV,cyber,known_exploited_vulnerability,Apache Solr DataImportHandler Code Injection Vulnerability,The optional Apache Solr module DataImportHandler contains a code injection vulnerability.,2021-12-10,,4,cyber,no,CVE-2019-0193,"Apache,Solr,kev"
CVE-2021-44168,CISA_KEV,cyber,known_exploited_vulnerability,Fortinet FortiOS Arbitrary File Download,"Fortinet FortiOS ""execute restore src-vis"" downloads code without integrity checking, allowing an attacker to arbitrarily download files.",2021-12-10,,4,cyber,no,CVE-2021-44168,"Fortinet,FortiOS,kev"
CVE-2017-17562,CISA_KEV,cyber,known_exploited_vulnerability,Embedthis GoAhead Remote Code Execution Vulnerability,Embedthis GoAhead before 3.6.5 allows remote code execution if CGI is enabled and a CGI program is dynamically linked.,2021-12-10,,4,cyber,no,CVE-2017-17562,"Embedthis,GoAhead,kev"
CVE-2017-12149,CISA_KEV,cyber,known_exploited_vulnerability,Red Hat JBoss Application Server Remote Code Execution Vulnerability,"The JBoss Application Server, shipped with Red Hat Enterprise Application Platform 5.2, allows an attacker to execute arbitrary code via crafted serialized data.",2021-12-10,,5,cyber,no,CVE-2017-12149,"Red Hat,JBoss Application Server,kev"
CVE-2010-1871,CISA_KEV,cyber,known_exploited_vulnerability,Red Hat Linux JBoss Seam 2 Remote Code Execution Vulnerability,"JBoss Seam 2 (jboss-seam2), as used in JBoss Enterprise Application Platform 4.3.0 for Red Hat Linux, allows attackers to perform remote code execution. This vulnerability can only be exploited when the Java Security Manager is not properly configured.",2021-12-10,,4,cyber,no,CVE-2010-1871,"Red Hat,JBoss Seam 2,kev"
CVE-2020-17463,CISA_KEV,cyber,known_exploited_vulnerability,Fuel CMS SQL Injection Vulnerability,"FUEL CMS 1.4.7 allows SQL Injection via the col parameter to /pages/items, /permissions/items, or /navigation/items.",2021-12-10,,4,cyber,no,CVE-2020-17463,"Fuel CMS,Fuel CMS,kev"
CVE-2020-8816,CISA_KEV,cyber,known_exploited_vulnerability,Pi-Hole AdminLTE Remote Code Execution Vulnerability,Pi-hole Web v4.3.2 (aka AdminLTE) allows Remote Code Execution by privileged dashboard users via a crafted DHCP static lease.,2021-12-10,,4,cyber,no,CVE-2020-8816,"Pi-hole,AdminLTE,kev"
CVE-2019-10758,CISA_KEV,cyber,known_exploited_vulnerability,MongoDB mongo-express Remote Code Execution Vulnerability,mongo-express before 0.54.0 is vulnerable to Remote Code Execution via endpoints that uses the `toBSON` method.,2021-12-10,,4,cyber,no,CVE-2019-10758,"MongoDB,mongo-express,kev"
CVE-2021-44228,CISA_KEV,cyber,known_exploited_vulnerability,Apache Log4j2 Remote Code Execution Vulnerability,"Apache Log4j2 contains a vulnerability where JNDI features do not protect against attacker-controlled JNDI-related endpoints, allowing for remote code execution.",2021-12-10,,5,cyber,no,CVE-2021-44228,"Apache,Log4j2,kev"
